taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
54135653	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115625	NA	synonym	species	NA	Hymenophyllum lobato-papillosum Sadeb.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	lobato-papillosum	NA	Sadeb.	NA	NA	NA	NA	NA	NA	ferns-2475-syn-1	http://www.catalogueoflife.org/col/details/species/id/127db2aa66e2f1581972d3bd296316ae/synonym/98084d0180c4c595800c45290f5a35f0	NA
54135654	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115625	NA	synonym	species	NA	Sphaerocionium pyramidatum (Desv.) Copel.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	pyramidatum	NA	(Desv.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2475-syn-2	http://www.catalogueoflife.org/col/details/species/id/127db2aa66e2f1581972d3bd296316ae/synonym/c4aed9236dfa20ddcca19a4d08788a6d	NA
54115625	127db2aa66e2f1581972d3bd296316ae	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum pyramidatum Desv.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	pyramidatum	NA	Desv.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2475	http://www.catalogueoflife.org/col/details/species/id/127db2aa66e2f1581972d3bd296316ae	FALSE
54135655	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115626	NA	synonym	infraspecies	f.	Hymenophyllum quetrihuense f. nanum Diem & J. S. Licht.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	quetrihuense	nanum	Diem & J. S. Licht.	NA	NA	NA	NA	NA	NA	ferns-2476-syn-1	http://www.catalogueoflife.org/col/details/species/id/02e1feebe9b904331c8aa51d0be17211/synonym/477716fd2473409de3fcdb58d3fe34c9	NA
54115626	02e1feebe9b904331c8aa51d0be17211	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum quetrihuense Diem & de Licht.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	quetrihuense	NA	Diem & de Licht.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2476	http://www.catalogueoflife.org/col/details/species/id/02e1feebe9b904331c8aa51d0be17211	FALSE
54135656	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115627	NA	synonym	species	NA	Meringium ramosii (Copel.) Copel.	Plantae	NA	NA	NA	NA	NA	Meringium	Hymenophyllum	NA	ramosii	NA	(Copel.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2477-syn-1	http://www.catalogueoflife.org/col/details/species/id/3b5affae3e2b7fe8c3341d3cd0bf351f/synonym/592d95375ff47f196f415c91b99cf683	NA
54115627	3b5affae3e2b7fe8c3341d3cd0bf351f	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum ramosii Copel.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	ramosii	NA	Copel.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2477	http://www.catalogueoflife.org/col/details/species/id/3b5affae3e2b7fe8c3341d3cd0bf351f	FALSE
54135657	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115628	NA	synonym	species	NA	Hymenophyllum gunnii V. D. Bosch ex Bak.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	gunnii	NA	v. d. Bosch ex Bak.	NA	NA	NA	NA	NA	NA	ferns-2478-syn-1	http://www.catalogueoflife.org/col/details/species/id/132cb9a27cfe0a4f61f7604effe72687/synonym/8fb0519ba42d714005db76a027365e3d	NA
54135658	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115628	NA	ambiguous synonym	species	NA	Hymenophyllum imbricatum Col.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	imbricatum	NA	Col.	NA	NA	NA	NA	NA	NA	ferns-2478-syn-2	http://www.catalogueoflife.org/col/details/species/id/132cb9a27cfe0a4f61f7604effe72687/synonym/04969c92584a52555ec6dc82cda4f14e	NA
54135659	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115628	NA	synonym	species	NA	Hymenophyllum semibivalve Hook. & Grev.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	semibivalve	NA	Hook. & Grev.	NA	NA	NA	NA	NA	NA	ferns-2478-syn-3	http://www.catalogueoflife.org/col/details/species/id/132cb9a27cfe0a4f61f7604effe72687/synonym/cf975e36e3746974d1ce9a26363c3024	NA
54135660	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115628	NA	synonym	species	NA	Mecodium rarum (R. Br.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	rarum	NA	(R. Br.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2478-syn-4	http://www.catalogueoflife.org/col/details/species/id/132cb9a27cfe0a4f61f7604effe72687/synonym/909d1a60b6b3b473c9306cded2fb0844	NA
54115628	132cb9a27cfe0a4f61f7604effe72687	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rarum R. Br.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rarum	NA	R. Br.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2478	http://www.catalogueoflife.org/col/details/species/id/132cb9a27cfe0a4f61f7604effe72687	FALSE
54135661	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115629	NA	synonym	species	NA	Mecodium recurvum (Gaud.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	recurvum	NA	(Gaud.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2479-syn-1	http://www.catalogueoflife.org/col/details/species/id/9406b074ee40f09ef6e33cfd3ed35e05/synonym/cefeae792c52aa11a80e9b0ef19f5474	NA
54135662	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115629	NA	synonym	species	NA	Sphaerocionium gaudichaudii Hassk.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	gaudichaudii	NA	Hassk.	NA	NA	NA	NA	NA	NA	ferns-2479-syn-2	http://www.catalogueoflife.org/col/details/species/id/9406b074ee40f09ef6e33cfd3ed35e05/synonym/540e6bdcedb37df37f10bcb03bca53c9	NA
54115629	9406b074ee40f09ef6e33cfd3ed35e05	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum recurvum Gaud.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	recurvum	NA	Gaud.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2479	http://www.catalogueoflife.org/col/details/species/id/9406b074ee40f09ef6e33cfd3ed35e05	FALSE
54135663	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115630	NA	synonym	species	NA	Mecodium reinwardtii (V. D. Bosch) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	reinwardtii	NA	(v. d. Bosch) Copel.	NA	NA	NA	NA	NA	NA	ferns-2480-syn-1	http://www.catalogueoflife.org/col/details/species/id/92e22aefda3dbfe6170e080da90424e8/synonym/ec71fb768794073fb67a078b4e708409	NA
54135664	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115630	NA	synonym	species	NA	Hymenophyllum bismarckianum Christ	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	bismarckianum	NA	Christ	NA	NA	NA	NA	NA	NA	ferns-2480-syn-2	http://www.catalogueoflife.org/col/details/species/id/92e22aefda3dbfe6170e080da90424e8/synonym/f6c8bf8052962b03babdc5c587911b23	NA
54135665	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115630	NA	synonym	species	NA	Mecodium bismarckianum (Christ) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	bismarckianum	NA	(Christ) Copel.	NA	NA	NA	NA	NA	NA	ferns-2480-syn-3	http://www.catalogueoflife.org/col/details/species/id/92e22aefda3dbfe6170e080da90424e8/synonym/66a34d40923841f59d66c9dff3d3c136	NA
54115630	92e22aefda3dbfe6170e080da90424e8	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum reinwardtii V. D. Bosch	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	reinwardtii	NA	v. d. Bosch	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2480	http://www.catalogueoflife.org/col/details/species/id/92e22aefda3dbfe6170e080da90424e8	FALSE
54135666	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115631	NA	synonym	species	NA	Trichomanes retusum (Copel.) C. V. Morton	Plantae	NA	NA	NA	NA	NA	Trichomanes	Hymenophyllum	NA	retusum	NA	(Copel.) C. V. Morton	NA	NA	NA	NA	NA	NA	ferns-2481-syn-1	http://www.catalogueoflife.org/col/details/species/id/f520be4402ad6256252577b2c3a7888c/synonym/afb5c9b085746985beb9e63976934227	NA
54135667	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115631	NA	synonym	species	NA	Pleuromanes retusum Copel.	Plantae	NA	NA	NA	NA	NA	Pleuromanes	Hymenophyllum	NA	retusum	NA	Copel.	NA	NA	NA	NA	NA	NA	ferns-2481-syn-2	http://www.catalogueoflife.org/col/details/species/id/f520be4402ad6256252577b2c3a7888c/synonym/02bbbf54ed7cf13395d540efe6bce708	NA
54115631	f520be4402ad6256252577b2c3a7888c	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	provisionally accepted name	species	NA	Hymenophyllum retusum (Copel.) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	retusum	NA	(Copel.) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2481	http://www.catalogueoflife.org/col/details/species/id/f520be4402ad6256252577b2c3a7888c	FALSE
54135668	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115632	NA	synonym	species	NA	Hymenophyllum zeelandicum V. D. Bosch.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	zeelandicum	NA	v. d. Bosch.	NA	NA	NA	NA	NA	NA	ferns-2482-syn-1	http://www.catalogueoflife.org/col/details/species/id/373a497652698a4e77ba8f5469f6230e/synonym/a20698725eb8cd184bf319c195e0b267	NA
54135669	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115632	NA	ambiguous synonym	species	NA	Hymenophyllum pusillum Col.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	pusillum	NA	Col.	NA	NA	NA	NA	NA	NA	ferns-2482-syn-2	http://www.catalogueoflife.org/col/details/species/id/373a497652698a4e77ba8f5469f6230e/synonym/ca49c6203ce093c08f2d04890e4a6649	NA
54115632	373a497652698a4e77ba8f5469f6230e	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum revolutum Col.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	revolutum	NA	Col.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2482	http://www.catalogueoflife.org/col/details/species/id/373a497652698a4e77ba8f5469f6230e	FALSE
54135670	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115633	NA	synonym	species	NA	Trichomanes ridleyi Copel.	Plantae	NA	NA	NA	NA	NA	Trichomanes	Hymenophyllum	NA	ridleyi	NA	Copel.	NA	NA	NA	NA	NA	NA	ferns-2483-syn-1	http://www.catalogueoflife.org/col/details/species/id/4733a546a245c46d9bb47ffe4d13aeff/synonym/55f32fdf9a5ca277edfa986abfa3cdeb	NA
54135671	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115633	NA	synonym	species	NA	Microtrichomanes ridleyi (Copel.) Copel.	Plantae	NA	NA	NA	NA	NA	Microtrichomanes	Hymenophyllum	NA	ridleyi	NA	(Copel.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2483-syn-2	http://www.catalogueoflife.org/col/details/species/id/4733a546a245c46d9bb47ffe4d13aeff/synonym/363c97aa6ee3cadbb8a6faeaf565ce06	NA
54115633	4733a546a245c46d9bb47ffe4d13aeff	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	provisionally accepted name	species	NA	Hymenophyllum ridleyi (Copel.) comb. ined.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	ridleyi	NA	(Copel.) comb. ined.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2483	http://www.catalogueoflife.org/col/details/species/id/4733a546a245c46d9bb47ffe4d13aeff	FALSE
54115634	5b0ae9727e861b5a972cefd8b360137c	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum ringens Christ	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	ringens	NA	Christ	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2484	http://www.catalogueoflife.org/col/details/species/id/5b0ae9727e861b5a972cefd8b360137c	FALSE
54135672	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115635	NA	synonym	species	NA	Hymenophyllum liukiuense Christ	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	liukiuense	NA	Christ	NA	NA	NA	NA	NA	NA	ferns-2485-syn-1	http://www.catalogueoflife.org/col/details/species/id/c8ea3df77f2e1367b2a8dafc87406da1/synonym/cd8d9a69c45b1b64e361e8ff81a1392d	NA
54135673	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115635	NA	synonym	species	NA	Mecodium riukiuense (Christ) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	riukiuense	NA	(Christ) Copel.	NA	NA	NA	NA	NA	NA	ferns-2485-syn-2	http://www.catalogueoflife.org/col/details/species/id/c8ea3df77f2e1367b2a8dafc87406da1/synonym/d3b9da44f1fb49c3f5556ff835a66f5c	NA
54115635	c8ea3df77f2e1367b2a8dafc87406da1	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum riukiuense Christ	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	riukiuense	NA	Christ	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2485	http://www.catalogueoflife.org/col/details/species/id/c8ea3df77f2e1367b2a8dafc87406da1	FALSE
54135674	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115636	NA	synonym	species	NA	Rosenstockia rolandi-principis (Rosenst.) Copel.	Plantae	NA	NA	NA	NA	NA	Rosenstockia	Hymenophyllum	NA	rolandi-principis	NA	(Rosenst.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2486-syn-1	http://www.catalogueoflife.org/col/details/species/id/894907ecc8ca36d72ab6e87b7440d45f/synonym/9cfb4b1b9c384794b45900da2b81e1b6	NA
54115636	894907ecc8ca36d72ab6e87b7440d45f	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rolandi-principis Rosenst.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rolandi-principis	NA	Rosenst.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2486	http://www.catalogueoflife.org/col/details/species/id/894907ecc8ca36d72ab6e87b7440d45f	FALSE
54135675	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115637	NA	synonym	species	NA	Sphaerocionium roraimense (C. V. Morton) Vareschi	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	roraimense	NA	(C. V. Morton) Vareschi	NA	NA	NA	NA	NA	NA	ferns-2487-syn-1	http://www.catalogueoflife.org/col/details/species/id/55a823be7530014461462aa2b7010a1f/synonym/1c725787ab32a2427132d26d5028701c	NA
54115637	55a823be7530014461462aa2b7010a1f	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum roraimense C. V. Morton	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	roraimense	NA	C. V. Morton	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2487	http://www.catalogueoflife.org/col/details/species/id/55a823be7530014461462aa2b7010a1f	FALSE
54135676	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115638	NA	synonym	species	NA	Meringium rosenstockii (Brause) Copel.	Plantae	NA	NA	NA	NA	NA	Meringium	Hymenophyllum	NA	rosenstockii	NA	(Brause) Copel.	NA	NA	NA	NA	NA	NA	ferns-2488-syn-1	http://www.catalogueoflife.org/col/details/species/id/410cb277f6b6af49d03321148bfd63d9/synonym/4cec2998a2906266ca2fa50aa0068560	NA
54115638	410cb277f6b6af49d03321148bfd63d9	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rosenstockii Brause	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rosenstockii	NA	Brause	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2488	http://www.catalogueoflife.org/col/details/species/id/410cb277f6b6af49d03321148bfd63d9	FALSE
54135677	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115639	NA	synonym	species	NA	Meringium rubellum (Rosenst.) Copel.	Plantae	NA	NA	NA	NA	NA	Meringium	Hymenophyllum	NA	rubellum	NA	(Rosenst.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2489-syn-1	http://www.catalogueoflife.org/col/details/species/id/26df31c3884473d8751fe111bd77e87b/synonym/d18424c62e627c94879c57a49e917c13	NA
54115639	26df31c3884473d8751fe111bd77e87b	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rubellum Rosenst.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rubellum	NA	Rosenst.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2489	http://www.catalogueoflife.org/col/details/species/id/26df31c3884473d8751fe111bd77e87b	FALSE
54135678	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115640	NA	synonym	species	NA	Mecodium rufescens (Kirk) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	rufescens	NA	(Kirk) Copel.	NA	NA	NA	NA	NA	NA	ferns-2490-syn-1	http://www.catalogueoflife.org/col/details/species/id/d343625ba4dcc35706bbe24d6f3b756c/synonym/680cab5201c155c7dedf9092f8e429ec	NA
54115640	d343625ba4dcc35706bbe24d6f3b756c	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rufescens Kirk	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rufescens	NA	Kirk	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2490	http://www.catalogueoflife.org/col/details/species/id/d343625ba4dcc35706bbe24d6f3b756c	FALSE
54115641	e100d6eb3175bc5f2297cd8c5f289d62	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rufifolium Alderw.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rufifolium	NA	Alderw.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2491	http://www.catalogueoflife.org/col/details/species/id/e100d6eb3175bc5f2297cd8c5f289d62	FALSE
54115642	9663668fd5daf855a31bb4235f943484	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rufifrons Alderw.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rufifrons	NA	Alderw.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2492	http://www.catalogueoflife.org/col/details/species/id/9663668fd5daf855a31bb4235f943484	FALSE
54135679	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115643	NA	synonym	species	NA	Sphaerocionium rufum (Fée) Copel.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	rufum	NA	(Fée) Copel.	NA	NA	NA	NA	NA	NA	ferns-2493-syn-1	http://www.catalogueoflife.org/col/details/species/id/7329b5ca40722f7709d4555d7b633664/synonym/5f62e41060f6e97f89980557eca4ff8d	NA
54135680	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115643	NA	synonym	infraspecies	var.	Hymenophyllum lineare var. brasiliense Rosenst.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	lineare	brasiliense	Rosenst.	NA	NA	NA	NA	NA	NA	ferns-2493-syn-2	http://www.catalogueoflife.org/col/details/species/id/7329b5ca40722f7709d4555d7b633664/synonym/792dc9f0774bd37882823b06040f8307	NA
54115643	7329b5ca40722f7709d4555d7b633664	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rufum Fée	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rufum	NA	Fée	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2493	http://www.catalogueoflife.org/col/details/species/id/7329b5ca40722f7709d4555d7b633664	FALSE
54135681	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115644	NA	synonym	infraspecies	f.	Hymenophyllum rugosum f. lanceolata C. Chr. & Skottsb.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	rugosum	lanceolata	C. Chr. & Skottsb.	NA	NA	NA	NA	NA	NA	ferns-2494-syn-1	http://www.catalogueoflife.org/col/details/species/id/fdb72cd4611972cbda2a8c3200ebe305/synonym/6238ee741e0b3aa0a8f6d2a40d43fbd4	NA
54115644	fdb72cd4611972cbda2a8c3200ebe305	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum rugosum C. Chr. & Skottsberg	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	rugosum	NA	C. Chr. & Skottsberg	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2494	http://www.catalogueoflife.org/col/details/species/id/fdb72cd4611972cbda2a8c3200ebe305	FALSE
54135682	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115645	NA	synonym	species	NA	Hymenophyllum pastoense Hook.	Plantae	NA	NA	NA	NA	NA	Hymenophyllum	Hymenophyllum	NA	pastoense	NA	Hook.	NA	NA	NA	NA	NA	NA	ferns-2495-syn-1	http://www.catalogueoflife.org/col/details/species/id/48ba52a43cdb43dc6b89d182f614716c/synonym/48d7ee788e9b68b7d180cc21dc724342	NA
54135683	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115645	NA	synonym	species	NA	Sphaerocionium ruizianum Kl.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	ruizianum	NA	Kl.	NA	NA	NA	NA	NA	NA	ferns-2495-syn-2	http://www.catalogueoflife.org/col/details/species/id/48ba52a43cdb43dc6b89d182f614716c/synonym/df6f6b7118aa2abdfcdcb74581c9a810	NA
54115645	48ba52a43cdb43dc6b89d182f614716c	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum ruizianum (Kl.) Kunze	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	ruizianum	NA	(Kl.) Kunze	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2495	http://www.catalogueoflife.org/col/details/species/id/48ba52a43cdb43dc6b89d182f614716c	FALSE
54115646	1142a5b24624ce762c2215bc5258a122	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum saenzianum L. Gómez	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	saenzianum	NA	L. Gómez	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2496	http://www.catalogueoflife.org/col/details/species/id/1142a5b24624ce762c2215bc5258a122	FALSE
54135684	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115647	NA	synonym	species	NA	Mecodium salakense (Racib.) Copel.	Plantae	NA	NA	NA	NA	NA	Mecodium	Hymenophyllum	NA	salakense	NA	(Racib.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2497-syn-1	http://www.catalogueoflife.org/col/details/species/id/06219eef4f581f3b3950426d0628b7eb/synonym/dc3aa2b45bc1ab35c17bd9d8ea683f86	NA
54115647	06219eef4f581f3b3950426d0628b7eb	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	NA	54903455	accepted name	species	NA	Hymenophyllum salakense Racib.	Plantae	Tracheophyta	Polypodiopsida	Hymenophyllales	NA	Hymenophyllaceae	Hymenophyllum	Hymenophyllum	NA	salakense	NA	Racib.	NA	NA	Hassler M.	Nov 2018	NA	NA	ferns-2497	http://www.catalogueoflife.org/col/details/species/id/06219eef4f581f3b3950426d0628b7eb	FALSE
54135685	NA	140	World Ferns in Species 2000 & ITIS Catalogue of Life: 2019	54115648	NA	synonym	species	NA	Sphaerocionium sampaioanum (Brade & Rosenst.) Copel.	Plantae	NA	NA	NA	NA	NA	Sphaerocionium	Hymenophyllum	NA	sampaioanum	NA	(Brade & Rosenst.) Copel.	NA	NA	NA	NA	NA	NA	ferns-2498-syn-1	http://www.catalogueoflife.org/col/details/species/id/5b4431a5e0cb259e5f275bf9d7907ff6/synonym/070a4e65f4f207a52090719fe912336d	NA
